Date,Transaction Description,Debit,Credit,Balance,Category 1,Category 2,Category 3,DR/CR
2024-07-28,Domino’s Pizza ,17,0,370,Expense,Leisure & Lifestyle,Takeaway,DR
2024-07-28, EnergyAustralia ,8,0,362,Expense,Household,Utilities,DR
2024-08-01,Monthly Income,0,6000,6362,Income,Income,Wages,CR
2024-08-02, NSW Land Registry Services ,235,0,6127,Expense,Personal,Life Admin,DR
2024-08-02,Officeworks ,526,0,5601,Expense,Personal,Life Admin,DR
2024-08-02,BP ,250,0,5351,Expense,Transport,Fuel,DR
2024-08-02,Audible ,149,0,5202,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-08-03,Village Cinemas ,438,0,4764,Expense,Leisure & Lifestyle,Entertainment,DR
2024-08-03, National Bank ,256,0,4508,Expense,Personal,Fees & Charges,DR
2024-08-04,Adobe Creative Cloud ,179,0,4329,Expense,Leisure & Lifestyle,Hobbies,DR
2024-08-04,Dental Clinic ,270,0,4059,Expense,Personal,Health & Medical,DR
2024-08-05,EB Games ,146,0,3913,Expense,Leisure & Lifestyle,"Apps, Games & Software",DR
2024-08-05,Beachside Yoga Classes ,177,0,3736,Expense,Personal,Fitness & Wellbeing,DR
2024-08-06,YMCA ,98,0,3638,Expense,Personal,Fitness & Wellbeing,DR
2024-08-06, Jim's Mowing ,197,0,3441,Expense,Household,Maintenance & Improvements,DR
2024-08-06,Eat Street Northshore ,152,0,3289,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-08-08,Shell V Power,176,0,3113,Expense,Transport,Fuel,DR
2024-08-08,Woolworths ,20,0,3093,Expense,Household,Groceries,DR
2024-08-09,Optus ,289,0,2804,Expense,Personal,Mobile Phone,DR
2024-08-10, The Good Guys ,73,0,2731,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-08-10,Kayo Sports ,120,0,2611,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-08-11,McDonald’s ,60,0,2551,Expense,Leisure & Lifestyle,Takeaway,DR
2024-08-13,The Espy ,84,0,2467,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-08-14,Local Hospital ,203,0,2264,Expense,Personal,Health & Medical,DR
2024-08-14,Coles ,117,0,2147,Expense,Household,Groceries,DR
2024-08-15,Centrelink JobSeeker Payment ,6,0,2141,Income,Income,Other Income,DR
2024-08-15,Optometrist ,86,0,2055,Expense,Personal,Health & Medical,DR
2024-08-16,Binge ,156,0,1899,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-08-16,Beach Café ,127,0,1772,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-08-17,Sea Life Aquarium ,38,0,1734,Expense,Leisure & Lifestyle,Entertainment,DR
2024-08-17,Timezone ,112,0,1622,Expense,Leisure & Lifestyle,Entertainment,DR
2024-08-17,Health Food Store ,44,0,1578,Expense,Personal,Fitness & Wellbeing,DR
2024-08-17,Caltex Woolworths ,26,0,1552,Expense,Transport,Fuel,DR
2024-08-18,AustralianSuper Pension ,33,0,1519,Income,Income,Other Income,DR
2024-08-18,Surfstitch ,91,0,1428,Expense,Personal,Clothing & Accessories,DR
2024-08-18,TerryWhite Chemmart ,109,0,1319,Expense,Personal,Health & Medical,DR
2024-08-19, EnergyAustralia ,16,0,1303,Expense,Household,Utilities,DR
2024-08-19,Rebel Sport ,24,0,1279,Expense,Personal,Fitness & Wellbeing,DR
2024-08-19,Microsoft 365 ,37,0,1242,Expense,Personal,Education,DR
2024-08-19,Booktopia ,82,0,1160,Expense,Leisure & Lifestyle,Hobbies,DR
2024-08-19,The Brisbane Hotel ,50,0,1110,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-08-20,Fernwood Fitness ,45,0,1065,Expense,Personal,Fitness & Wellbeing,DR
2024-08-20,Who Gives A Crap ,55,0,1010,Expense,Household,Groceries,DR
2024-08-20,Caltex Woolworths ,18,0,992,Expense,Transport,Fuel,DR
2024-08-20,The Espy ,92,0,900,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-08-21,Rooftop Bar ,74,0,826,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-08-21,Lorna Jane ,24,0,802,Expense,Personal,Clothing & Accessories,DR
2024-08-22,AustralianSuper Pension ,9,0,793,Income,Income,Other Income,DR
2024-08-22,David Jones ,60,0,733,Expense,Personal,Clothing & Accessories,DR
2024-08-22,Ladbrokes ,63,0,670,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2024-08-22,David Jones ,26,0,644,Expense,Personal,Clothing & Accessories,DR
2024-08-23,Fitness First ,59,0,585,Expense,Personal,Fitness & Wellbeing,DR
2024-08-24,Fitness First ,35,0,550,Expense,Personal,Fitness & Wellbeing,DR
2024-08-24,Freedom Furniture ,18,0,532,Expense,Household,Maintenance & Improvements,DR
2024-08-24,The Espy ,14,0,518,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-08-25,Le Creuset ,31,0,487,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-08-25, Metricon ,40,0,447,Expense,Household,Maintenance & Improvements,DR
2024-08-25,Local Hospital ,31,0,416,Expense,Personal,Health & Medical,DR
2024-08-26,Myer ,15,0,401,Expense,Personal,Clothing & Accessories,DR
2024-08-26,Decathlon ,17,0,384,Expense,Personal,Fitness & Wellbeing,DR
2024-08-26,Optometrist ,22,0,362,Expense,Personal,Health & Medical,DR
2024-08-27,Beacon Lighting ,5,0,357,Expense,Household,Maintenance & Improvements,DR
2024-08-28,Telstra ,26,0,331,Expense,Personal,Mobile Phone,DR
2024-09-01,Monthly Income,0,6000,6331,Income,Income,Wages,CR
2024-09-02,Westpac Dividend Deposit ,345,0,5986,Income,Income,Investments,DR
2024-09-03, Brisbane City Council ,9,0,5977,Expense,Household,Rates & Insurance,DR
2024-09-05,T2 Tea ,246,0,5731,Expense,Personal,Fitness & Wellbeing,DR
2024-09-07, Ray White Real Estate ,223,0,5508,Expense,Personal,Life Admin,DR
2024-09-10,Muffin Break ,23,0,5485,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-09-11,Rip Curl ,6,0,5479,Expense,Personal,Clothing & Accessories,DR
2024-09-12,Petbarn ,33,0,5446,Expense,Household,Pets,DR
2024-09-13,JB HiFi,124,0,5322,Expense,Leisure & Lifestyle,Electronics,DR
2024-09-13,G8 Education ,441,0,4881,Expense,Personal,Children & Family,DR
2024-09-13,Rebel Sport ,340,0,4541,Expense,Personal,Fitness & Wellbeing,DR
2024-09-13,ABC Reading Eggs ,396,0,4145,Expense,Personal,Education,DR
2024-09-13,NRMA Roadside Assistance ,38,0,4107,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-09-15,Palace Cinemas ,347,0,3760,Expense,Leisure & Lifestyle,Entertainment,DR
2024-09-16,Guardian Childcare & Education ,208,0,3552,Expense,Personal,Children & Family,DR
2024-09-19,Montessori Schools ,41,0,3511,Expense,Personal,Education,DR
2024-09-20,Bunnings Warehouse ,257,0,3254,Expense,Household,Maintenance & Improvements,DR
2024-09-22,AustralianSuper Pension ,117,0,3137,Income,Income,Other Income,DR
2024-09-23,Catholic Education Office ,81,0,3056,Expense,Personal,Education,DR
2024-09-23,Hobart Brewing Company ,100,0,2956,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-09-24,T2 Tea ,231,0,2725,Expense,Personal,Fitness & Wellbeing,DR
2024-09-27,Binge ,194,0,2531,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-09-28, Slater and Gordon Lawyers ,206,0,2325,Expense,Personal,Life Admin,DR
2024-10-01,Monthly Income,0,6000,8325,Income,Income,Wages,CR
2024-10-02,Booktopia ,279,0,8046,Expense,Leisure & Lifestyle,Hobbies,DR
2024-10-02,Harvey Norman ,118,0,7928,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-10-04,MyCar Tyre & Auto ,318,0,7610,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-10-04,Acupuncture Clinic ,16,0,7594,Expense,Personal,Health & Medical,DR
2024-10-05,EnergyAustralia ,573,0,7021,Expense,Household,Utilities,DR
2024-10-05,Airbnb Host Income ,443,0,6578,Income,Income,Other Income,DR
2024-10-06,Sea Life Aquarium ,454,0,6124,Expense,Leisure & Lifestyle,Entertainment,DR
2024-10-06,Kumon ,528,0,5596,Expense,Personal,Education,DR
2024-10-07,Target ,488,0,5108,Expense,Personal,Clothing & Accessories,DR
2024-10-07,The Victory Hotel ,286,0,4822,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-10-08,AMF Bowling ,350,0,4472,Expense,Leisure & Lifestyle,Entertainment,DR
2024-10-09,BWS ,339,0,4133,Expense,Leisure & Lifestyle,Alcohol,DR
2024-10-09,Toys 'R' Us ,45,0,4088,Expense,Personal,CHildren & Family,DR
2024-10-12,Billabong ,149,0,3939,Expense,Personal,Clothing & Accessories,DR
2024-10-12,Soccer Clubs ,162,0,3777,Expense,Personal,Fitness & Wellbeing,DR
2024-10-12,Child Support Agency Deposit ,97,0,3680,Income,Income,Other Income,DR
2024-10-12,Camp Australia ,143,0,3537,Expense,Leisure & Lifestyle,Hobbies,DR
2024-10-12,The Body Shop ,340,0,3197,Expense,Personal,Hair & Beauty,DR
2024-10-13,Lorna Jane ,288,0,2909,Expense,Personal,Clothing & Accessories,DR
2024-10-13,Beach Café ,51,0,2858,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-10-14,Quay Restaurant ,234,0,2624,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-10-14,Gold's Gym ,71,0,2553,Expense,Personal,Fitness & Wellbeing,DR
2024-10-15,Child Support Agency Deposit ,56,0,2497,Income,Income,Other Income,DR
2024-10-15,The Athlete's Foot ,167,0,2330,Expense,Personal,Clothing & Accessories,DR
2024-10-15,Officeworks ,123,0,2207,Expense,Personal,Life Admin,DR
2024-10-15,Specsavers ,105,0,2102,Expense,Personal,Health & Medical,DR
2024-10-15, NSW Land Registry Services ,161,0,1941,Expense,Personal,Life Admin,DR
2024-10-16,EB Games ,104,0,1837,Expense,Leisure & Lifestyle,"Apps, Games & Software",DR
2024-10-17,Child Support Agency Deposit ,174,0,1663,Income,Income,Other Income,DR
2024-10-17,OfficeMax ,102,0,1561,Expense,Personal,Life Admin,DR
2024-10-17,Dan Murphy’s ,87,0,1474,Expense,Leisure & Lifestyle,Alcohol,DR
2024-10-17,Domino’s Pizza ,89,0,1385,Expense,Leisure & Lifestyle,Takeaway,DR
2024-10-19,Specsavers ,123,0,1262,Expense,Personal,Health & Medical,DR
2024-10-19, Meriton Apartments ,25,0,1237,Expense,Household,Rates & Insurance,DR
2024-10-20,Airbnb Host Income ,93,0,1144,Income,Income,Other Income,DR
2024-10-20,Audible ,58,0,1086,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-10-21,Menulog ,37,0,1049,Expense,Leisure & Lifestyle,Takeaway,DR
2024-10-22,Catholic Education Office ,23,0,1026,Expense,Personal,Education,DR
2024-10-22,Hobart Brewing Company ,85,0,941,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-10-23, BSA Ltd ,31,0,910,Expense,Household,Maintenance & Improvements,DR
2024-10-24,Sea Life Aquarium ,61,0,849,Expense,Leisure & Lifestyle,Entertainment,DR
2024-10-24,Rebel Sport ,45,0,804,Expense,Personal,Fitness & Wellbeing,DR
2024-10-25,Crown Perth ,74,0,730,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-10-26,Beach Café ,53,0,677,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-10-26,Boost Juice Bars ,56,0,621,Expense,Leisure & Lifestyle,Takeaway,DR
2024-10-26,Beachside Caravan Park ,31,0,590,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2024-10-27,Autobarn ,42,0,548,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-10-28,AGL Energy ,41,0,507,Expense,Household,Utilities,DR
2024-10-28,Chemist Warehouse ,42,0,465,Expense,Personal,Health & Medical,DR
2024-10-28,Optus ,45,0,420,Expense,Personal,Mobile Phone,DR
2024-10-28,eBay Sales Proceeds ,9,0,411,Income,Income,Other Income,DR
2024-11-01,Monthly Income,0,6000,6411,Income,Income,Wages,CR
2024-11-02,Village Cinemas ,157,0,6254,Expense,Leisure & Lifestyle,Entertainment,DR
2024-11-03,Flight Centre ,472,0,5782,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2024-11-04,Payday Advance ,327,0,5455,Income,Income,Other Income,DR
2024-11-05,eBay Sales Proceeds ,489,0,4966,Income,Income,Other Income,DR
2024-11-06,Budget Direct Car Insurance ,13,0,4953,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-11-06,Physiotherapy Clinic ,30,0,4923,Expense,Personal,Health & Medical,DR
2024-11-06,Interest Payment from Commonwealth Bank ,173,0,4750,Income,Income,Investments,DR
2024-11-06,Optus ,218,0,4532,Expense,Personal,Mobile Phone,DR
2024-11-07,Endota Spa ,161,0,4371,Expense,Personal,Fitness & Wellbeing,DR
2024-11-07,Chiropractor ,31,0,4340,Expense,Personal,Health & Medical,DR
2024-11-08,Service NSW ,229,0,4111,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-11-08,Surfstitch ,253,0,3858,Expense,Personal,Clothing & Accessories,DR
2024-11-08,CommSec Share Trading Gains ,377,0,3481,Income,Income,Investments,DR
2024-11-09,Sydney Water ,100,0,3381,Expense,Household,Utilities,DR
2024-11-10, Brisbane City Council ,193,0,3188,Expense,Household,Rates & Insurance,DR
2024-11-10,Ultra Tune ,18,0,3170,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-11-11,Apple Store ,277,0,2893,Expense,Leisure & Lifestyle,Electronics,DR
2024-11-11,Event Cinemas ,86,0,2807,Expense,Leisure & Lifestyle,Entertainment,DR
2024-11-12,VicRoads ,77,0,2730,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-11-13,Autobarn ,158,0,2572,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-11-13,SEQTA ,167,0,2405,Expense,Personal,Education,DR
2024-11-13,Centrelink JobSeeker Payment ,126,0,2279,Income,Income,Other Income,DR
2024-11-13,ABC Reading Eggs ,219,0,2060,Expense,Personal,Education,DR
2024-11-13,Rental Deposit from RealEstate.com.au ,190,0,1870,Income,Income,Other Income,DR
2024-11-15,Health Food Store ,65,0,1805,Expense,Personal,Fitness & Wellbeing,DR
2024-11-15,Foxtel ,5,0,1800,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-11-15,Rooftop Bar ,44,0,1756,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-11-15,Café Nero ,54,0,1702,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2024-11-16,Who Gives A Crap ,58,0,1644,Expense,Household,Groceries,DR
2024-11-16,Shell V Power,139,0,1505,Expense,Transport,Fuel,DR
2024-11-18,G8 Education ,15,0,1490,Expense,Personal,Children & Family,DR
2024-11-18,Little Athletics ,105,0,1385,Expense,Personal,Fitness & Wellbeing,DR
2024-11-18,Coles ,52,0,1333,Expense,Household,Groceries,DR
2024-11-18,Rooftop Bar ,14,0,1319,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2024-11-19,Foxtel ,12,0,1307,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-11-20,Culture Kings ,5,0,1302,Expense,Personal,Clothing & Accessories,DR
2024-11-21,Zone Bowling ,63,0,1239,Expense,Leisure & Lifestyle,Entertainment,DR
2024-11-22,EnergyAustralia ,46,0,1193,Expense,Household,Utilities,DR
2024-11-22,Rebel Sport ,22,0,1171,Expense,Personal,Fitness & Wellbeing,DR
2024-11-22,Event Cinemas ,15,0,1156,Expense,Leisure & Lifestyle,Entertainment,DR
2024-11-23,The Good Guys ,25,0,1131,Expense,Household,"Furniture, Electronics & Homewares",DR
2024-11-23,Pathology Lab ,25,0,1106,Expense,Personal,Health & Medical,DR
2024-11-23,Dymocks ,103,0,1003,Expense,Leisure & Lifestyle,Hobbies,DR
2024-11-24,The Body Shop ,9,0,994,Expense,Personal,Hair & Beauty,DR
2024-11-25,ATO Tax Refund ,68,0,926,Income,Income,Other Income,DR
2024-11-26,Sydney Water ,78,0,848,Expense,Household,Utilities,DR
2024-11-27,Dan Murphy’s ,62,0,786,Expense,Leisure & Lifestyle,Alcohol,DR
2024-11-27,David Jones ,78,0,708,Expense,Personal,Clothing & Accessories,DR
2024-11-27,CommSec Share Trading Gains ,33,0,675,Income,Income,Investments,DR
2024-11-27,Greencross Vets ,6,0,669,Expense,Household,Pets,DR
2024-11-27,MyCar Tyre & Auto ,21,0,648,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-11-28,Fitness First ,14,0,634,Expense,Personal,Fitness & Wellbeing,DR
2024-11-28,Acupuncture Clinic ,33,0,601,Expense,Personal,Health & Medical,DR
2024-11-28,Optus ,12,0,589,Expense,Personal,Mobile Phone,DR
2024-11-28,Snap Fitness ,23,0,566,Expense,Personal,Fitness & Wellbeing,DR
2024-12-01,Monthly Income,0,6000,6566,Income,Income,Wages,CR
2024-12-03,Lorna Jane ,199,0,6367,Expense,Personal,Clothing & Accessories,DR
2024-12-05,Bunnings Warehouse ,144,0,6223,Expense,Household,Maintenance & Improvements,DR
2024-12-05,Campion Education ,473,0,5750,Expense,Personal,Children & Family,DR
2024-12-05,Bulk Billing Doctor ,262,0,5488,Expense,Personal,Health & Medical,DR
2024-12-06,Anytime Fitness ,308,0,5180,Expense,Personal,Fitness & Wellbeing,DR
2024-12-07, Brisbane City Council ,252,0,4928,Expense,Household,Rates & Insurance,DR
2024-12-11,Sunburn Swimwear ,386,0,4542,Expense,Personal,Clothing & Accessories,DR
2024-12-12,VicRoads ,86,0,4456,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2024-12-13,Binge ,85,0,4371,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-12-14,Health Food Store ,288,0,4083,Expense,Personal,Fitness & Wellbeing,DR
2024-12-14,QBE Insurance Claim Payout ,393,0,3690,Income,Income,Other Income,DR
2024-12-15,Vodafone Prepaid ,312,0,3378,Expense,Personal,Mobile Phone,DR
2024-12-15,Pizza Hut ,204,0,3174,Expense,Leisure & Lifestyle,Takeaway,DR
2024-12-16,Stan ,306,0,2868,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-12-19,Salary Deposit from Woolworths Group ,55,0,2813,Income,Income,Wages,DR
2024-12-24,McDonald’s ,173,0,2640,Expense,Leisure & Lifestyle,Takeaway,DR
2024-12-24,Dan Murphy’s ,120,0,2520,Expense,Leisure & Lifestyle,Alcohol,DR
2024-12-26,Stan ,127,0,2393,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2024-12-26,Woolworths ,18,0,2375,Expense,Household,Groceries,DR
2024-12-27,Kumon ,223,0,2152,Expense,Personal,Education,DR
2025-01-01,Monthly Income,0,6000,8152,Income,Income,Wages,CR
2025-01-02,Gold's Gym ,396,0,7756,Expense,Personal,Fitness & Wellbeing,DR
2025-01-02,Snap Fitness ,661,0,7095,Expense,Personal,Fitness & Wellbeing,DR
2025-01-03,Catholic Education Office ,118,0,6977,Expense,Personal,Education,DR
2025-01-03, Brisbane City Council ,100,0,6877,Expense,Household,Rates & Insurance,DR
2025-01-03,McDonald’s ,675,0,6202,Expense,Leisure & Lifestyle,Takeaway,DR
2025-01-03,Costco ,497,0,5705,Expense,Household,Groceries,DR
2025-01-03,Ultra Tune ,297,0,5408,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2025-01-03,Microsoft 365 ,528,0,4880,Expense,Personal,Education,DR
2025-01-05,Mathnasium ,190,0,4690,Expense,Personal,Education,DR
2025-01-05,Grill'd ,396,0,4294,Expense,Leisure & Lifestyle,Takeaway,DR
2025-01-06,School Locker ,155,0,4139,Expense,Personal,Children & Family,DR
2025-01-06,Kmart ,347,0,3792,Expense,Personal,Children & Family,DR
2025-01-06,Green Slip Insurance ,61,0,3731,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2025-01-06,Zone Bowling ,150,0,3581,Expense,Leisure & Lifestyle,Entertainment,DR
2025-01-06,School Locker ,329,0,3252,Expense,Personal,Children & Family,DR
2025-01-06,Fernwood Fitness ,14,0,3238,Expense,Personal,Fitness & Wellbeing,DR
2025-01-07, NRMA Insurance ,301,0,2937,Expense,Household,Rates & Insurance,DR
2025-01-07,Scouts Australia ,274,0,2663,Expense,Leisure & Lifestyle,Hobbies,DR
2025-01-08,NRMA Roadside Assistance ,238,0,2425,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2025-01-08,Beacon Lighting ,236,0,2189,Expense,Household,Maintenance & Improvements,DR
2025-01-09, Brisbane City Council ,209,0,1980,Expense,Household,Rates & Insurance,DR
2025-01-10,Sylvan Learning ,49,0,1931,Expense,Personal,Education,DR
2025-01-10,VicRoads ,124,0,1807,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2025-01-10,Pizza Hut ,120,0,1687,Expense,Leisure & Lifestyle,Takeaway,DR
2025-01-10,Beachfront Markets ,118,0,1569,Expense,Personal,Clothing & Accessories,DR
2025-01-13,Domino’s Pizza ,75,0,1494,Expense,Leisure & Lifestyle,Takeaway,DR
2025-01-13,Fitness First ,133,0,1361,Expense,Personal,Fitness & Wellbeing,DR
2025-01-13,School Locker ,125,0,1236,Expense,Personal,Children & Family,DR
2025-01-13,King Swim ,98,0,1138,Expense,Personal,Fitness & Wellbeing,DR
2025-01-13,Target ,107,0,1031,Expense,Personal,Clothing & Accessories,DR
2025-01-13,Myer ,83,0,948,Expense,Personal,Clothing & Accessories,DR
2025-01-14,Dental Clinic ,14,0,934,Expense,Personal,Health & Medical,DR
2025-01-15,Bridgestone Select ,66,0,868,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2025-01-15,Vodafone Prepaid ,77,0,791,Expense,Personal,Mobile Phone,DR
2025-01-16,Uber ,75,0,716,Expense,Transport,Taxies & Share Cars,DR
2025-01-16,Hobart Brewing Company ,63,0,653,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2025-01-17,BP ,65,0,588,Expense,Transport,Fuel,DR
2025-01-18,Woolworths ,12,0,576,Expense,Household,Groceries,DR
2025-01-18,Rooftop Bar ,6,0,570,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2025-01-18,Soccer Clubs ,52,0,518,Expense,Personal,Fitness & Wellbeing,DR
2025-01-18,Target ,45,0,473,Expense,Personal,Clothing & Accessories,DR
2025-01-19,Ice Cream Parlour ,19,0,454,Expense,Leisure & Lifestyle,Takeaway,DR
2025-01-19,AGL Energy ,15,0,439,Expense,Household,Utilities,DR
2025-01-19,EB Games ,41,0,398,Expense,Leisure & Lifestyle,"Apps, Games & Software",DR
2025-01-19,Apple Store ,21,0,377,Expense,Leisure & Lifestyle,Electronics,DR
2025-01-19,Audible ,37,0,340,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2025-01-20,Surfstitch ,10,0,330,Expense,Personal,Clothing & Accessories,DR
2025-01-20,Repco ,14,0,316,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2025-01-20,PayPal Transfer from Sale ,25,0,291,Income,Income,Other Income,DR
2025-01-20,Surfstitch ,7,0,284,Expense,Personal,Clothing & Accessories,DR
2025-01-22,Billabong ,11,0,273,Expense,Personal,Clothing & Accessories,DR
2025-01-23, Metricon ,7,0,266,Expense,Household,Maintenance & Improvements,DR
2025-01-23, Ray White Real Estate ,7,0,259,Expense,Personal,Life Admin,DR
2025-01-25,Cookie ,13,0,246,Expense,Leisure & Lifestyle,Pubs & Bars,DR
